OSEBuildingID,BuildingType,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding,ENERGYSTARScore,SiteEnergyUse,SteamUse,Electricity,NaturalGas,OtherFuelUse,GHGEmissions,BuildingAge,IsSteamUser,IsElectricityUser,IsNaturalGasUser,IsOtherFuelUser,NumberOfUsedEnergies,MostUsedEnergy,GatheredPrimaryPropertyType,LogSiteEnergyUse,LogGHGEmissions
500,NonResidential,Retail Store,NORTH,1995,1.0,2.0,244529.0,57.0,14583160.0,0.0,10473988.0,4109607.0,0.0,291.28,20,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.495378064887106,5.677712246923017
504,Nonresidential COS,Other,DELRIDGE,1955,1.0,1.0,113780.0,,3580091.0,0.0,1473327.0,2106826.0,0.0,122.16,60,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,15.09089905637071,4.8134843230563
507,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1999,1.0,1.0,243044.0,99.0,2512319.0,0.0,861801.0,1650554.0,0.0,93.67,16,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.736717186992028,4.5503971601407995
513,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1952,1.0,3.0,53464.0,,9109967.0,0.0,9110347.0,0.0,0.0,63.51,63,0.0,1.0,0.0,0.0,1.0,Electricity,Office,16.02487975660648,4.16682025054415
514,NonResidential,Retail Store,NORTHWEST,1997,1.0,1.0,131387.0,82.0,7261732.0,0.0,6472932.0,789069.0,0.0,87.03,18,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.798129063549577,4.4776776654728145
515,NonResidential,Non-Refrigerated Warehouse,NORTHWEST,1999,1.0,3.0,94400.0,34.0,884314.0,0.0,700543.0,183800.0,0.0,14.65,16,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.692568612989227,2.750470916986162
516,NonResidential,Other,NORTHWEST,1964,1.0,1.0,111900.0,,11564788.0,0.0,8536005.0,3029138.0,0.0,220.38,51,0.0,1.0,1.0,0.0,2.0,Electricity,Other,16.26347560877739,5.399880681957478
517,NonResidential,Other,NORTHWEST,1984,1.0,1.0,144776.0,57.0,13146645.0,0.0,10138674.0,3008393.0,0.0,230.45,31,0.0,1.0,1.0,0.0,2.0,Electricity,Other,16.39167722702125,5.444363867477279
518,NonResidential,Retail Store,NORTHWEST,1967,1.0,1.0,114000.0,96.0,11511880.0,0.0,6201093.0,5311044.0,0.0,325.3,48,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.258890190456302,5.787817203599275
520,NonResidential,Large Office,LAKE UNION,1988,1.0,3.0,124071.0,77.0,4734631.0,0.0,4734548.0,279.0,0.0,33.02,27,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.37041456246904,3.5269485869677157
527,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1967,1.0,2.0,90000.0,89.0,1272814.0,0.0,1134627.0,138234.0,0.0,15.25,48,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.056741540977127,2.7880929087757464
528,NonResidential,Other,GREATER DUWAMISH,1966,1.0,1.0,50200.0,,989975.0,0.0,537154.0,452844.0,0.0,27.8,49,0.0,1.0,1.0,0.0,2.0,Electricity,Other,13.805435979392678,3.3603753871419
530,NonResidential,Non-Refrigerated Warehouse,BALLARD,1941,1.0,2.0,63240.0,100.0,183521.0,0.0,91177.0,92348.0,0.0,5.54,74,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,12.120089830298584,1.8779371654691073
534,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1997,1.0,4.0,106041.0,93.0,1118392.0,0.0,770699.0,347725.0,0.0,23.84,18,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.92740339150075,3.212455257065278
539,NonResidential,Retail Store,NORTHEAST,1987,1.0,2.0,69492.0,100.0,408513.0,0.0,408530.0,0.0,0.0,2.85,28,0.0,1.0,0.0,0.0,1.0,Electricity,Store,12.920281464420759,1.3480731482996928
540,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1966,1.0,1.0,22780.0,30.0,427697.0,0.0,427715.0,0.0,0.0,2.98,49,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,12.966172618029178,1.3812818192963463
543,NonResidential,Distribution Center,GREATER DUWAMISH,1967,1.0,1.0,124472.0,92.0,2457017.0,0.0,725614.0,1731432.0,0.0,97.01,48,0.0,1.0,1.0,0.0,2.0,NaturalGas,Distribution Center,14.714458977483806,4.585069514281089
545,NonResidential,Distribution Center,GREATER DUWAMISH,1969,1.0,1.0,57540.0,29.0,1878979.0,0.0,1510598.0,368443.0,0.0,30.1,46,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,14.446239634379403,3.4372078191851885
546,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1966,1.0,1.0,85400.0,47.0,1593187.0,0.0,1593253.0,0.0,0.0,11.11,49,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.281247598250214,2.494031557565001
547,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1966,1.0,1.0,55700.0,62.0,533078.0,0.0,533100.0,0.0,0.0,3.72,49,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,13.186424909800856,1.551808799597464
548,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1964,1.0,1.0,53250.0,92.0,2196718.0,0.0,1125340.0,1071424.0,0.0,64.75,51,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.602475441502515,4.185859671057874
549,NonResidential,Small- and Mid-Sized Office,MAGNOLIA / QUEEN ANNE,1987,1.0,6.0,50245.0,95.0,2713722.0,0.0,2194927.0,518886.0,0.0,42.86,28,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.813832050793039,3.781002742989742
550,NonResidential,Non-Refrigerated Warehouse,NORTHWEST,1986,1.0,3.0,64660.0,88.0,340270.0,0.0,248981.0,91300.0,0.0,6.58,29,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,12.73749763793318,2.0255131996542803
557,NonResidential,Supermarket/Grocery Store,NORTHWEST,2003,1.0,1.0,40667.0,48.0,13924967.0,0.0,7850393.0,6074900.0,0.0,377.36,12,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.449194045749845,5.9358461233449695
559,NonResidential,Large Office,LAKE UNION,1981,1.0,4.0,186971.0,86.0,12662456.0,0.0,9657951.0,3004906.0,0.0,226.92,34,0.0,1.0,1.0,0.0,2.0,Electricity,Office,16.354152031679412,5.428994690189652
560,NonResidential,Non-Refrigerated Warehouse,LAKE UNION,1955,1.0,1.0,66968.0,1.0,1575581.0,0.0,1573323.0,2323.0,0.0,11.09,60,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.270135285794286,2.492378664626701
561,NonResidential,Large Office,LAKE UNION,2005,1.0,6.0,211900.0,94.0,9697866.0,0.0,9698269.0,0.0,0.0,67.61,10,0.0,1.0,0.0,0.0,1.0,Electricity,Office,16.087416522385524,4.2284382967028
562,NonResidential,Retail Store,LAKE UNION,1996,1.0,4.0,110729.0,40.0,10020111.0,0.0,7537824.0,2482600.0,0.0,184.4,19,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.120104831203236,5.2225156531317545
568,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1991,1.0,2.0,323916.0,81.0,11289052.0,0.0,5086203.0,6203058.0,0.0,364.9,24,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,16.239344053068343,5.902360072025161
569,NonResidential,Large Office,GREATER DUWAMISH,1932,1.0,14.0,304052.0,86.0,15843743.0,0.0,14232265.0,1612071.0,0.0,184.83,83,0.0,1.0,1.0,0.0,2.0,Electricity,Office,16.578285280057433,5.224832277285559
571,NonResidential,Distribution Center,GREATER DUWAMISH,1989,1.0,2.0,98024.0,77.0,3228330.0,0.0,2178171.0,1050250.0,0.0,70.96,26,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,14.987475843387697,4.2761104090823325
572,NonResidential,Mixed Use Property,LAKE UNION,1928,1.0,1.0,50000.0,,2361088.0,0.0,1664583.0,696574.0,0.0,48.6,87,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.674633511248748,3.903990833730882
576,NonResidential,Other,NORTH,1969,1.0,2.0,98539.0,,5711553.0,0.0,5540629.0,171153.0,0.0,47.71,46,0.0,1.0,1.0,0.0,2.0,Electricity,Other,15.558001698720567,3.8858843478184513
579,NonResidential,Non-Refrigerated Warehouse,DELRIDGE,1968,1.0,1.0,140520.0,73.0,1738376.0,0.0,1081918.0,656503.0,0.0,42.41,47,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.368462477279998,3.770689829311502
580,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,1986,1.0,5.0,91649.0,,1886382.0,0.0,1134608.0,751821.0,0.0,47.84,29,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.450171796850167,3.888549649242504
583,NonResidential,Non-Refrigerated Warehouse,NORTHWEST,1948,1.0,2.0,53472.0,,1051944.0,0.0,433777.0,618185.0,0.0,35.86,67,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.866151389544253,3.607126952241677
584,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1980,1.0,1.0,50417.0,59.0,1060850.0,0.0,340157.0,720707.0,0.0,40.65,35,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,13.874581974181154,3.7293013686128518
588,NonResidential,Mixed Use Property,LAKE UNION,2002,1.0,5.0,138509.0,,43048528.0,0.0,27013570.0,16036080.0,0.0,1039.99,13,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,17.577838618683955,6.947927462420895
589,NonResidential,Large Office,LAKE UNION,2000,1.0,4.0,89392.0,88.0,6991476.0,0.0,6991765.0,0.0,0.0,48.74,15,0.0,1.0,0.0,0.0,1.0,Electricity,Office,15.760202393748699,3.9068094383752587
590,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1969,1.0,2.0,104786.0,92.0,960753.0,0.0,717192.0,243591.0,0.0,17.94,46,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.775473671832422,2.9412760877579323
592,NonResidential,Other,GREATER DUWAMISH,2000,1.0,1.0,53040.0,,1825347.0,0.0,981333.0,844055.0,0.0,51.67,15,0.0,1.0,1.0,0.0,2.0,Electricity,Other,14.417281211752176,3.964046033495298
594,NonResidential,Other,GREATER DUWAMISH,1973,1.0,1.0,110689.0,,2227640.0,0.0,555108.0,1672555.0,0.0,92.7,42,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,14.616453735987061,4.540098189244376
598,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1957,1.0,1.0,50832.0,52.0,2666634.0,0.0,786893.0,1879773.0,0.0,105.32,58,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.796327935905492,4.66645341440499
600,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1956,1.0,1.0,98480.0,67.0,2792236.0,0.0,2322387.0,469946.0,0.0,41.15,59,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.84235362464866,3.7412346844478646
601,NonResidential,Mixed Use Property,LAKE UNION,1904,1.0,2.0,53002.0,82.0,3129811.0,0.0,2526127.0,603788.0,0.0,49.68,111,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,14.956483496814664,3.925531355452938
606,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1974,1.0,1.0,93020.0,61.0,1226435.0,0.0,1226486.0,0.0,0.0,8.55,41,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.019622960316351,2.256541154492639
608,NonResidential,Large Office,DOWNTOWN,1913,1.0,7.0,154159.0,100.0,1990444.0,0.0,1665232.0,325281.0,0.0,28.88,102,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.503868789792328,3.3971893602646164
609,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1904,1.0,5.0,78920.0,95.0,1992690.0,0.0,1980139.0,0.0,12551.0,13.8,111,0.0,1.0,0.0,1.0,2.0,Electricity,Office,14.504996544525305,2.6946271807700692
612,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,4.0,75007.0,88.0,2003759.0,627140.0,1232142.0,144528.0,0.0,64.67,115,1.0,1.0,1.0,0.0,3.0,Electricity,Office,14.510535973535992,4.184642200202881
613,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1900,1.0,4.0,84750.0,95.0,2392466.0,0.0,2062846.0,329706.0,0.0,31.89,115,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.687835609110673,3.4931686602009657
616,NonResidential,Large Office,DOWNTOWN,1907,1.0,7.0,160580.0,98.0,4759256.0,456687.0,3015005.0,1287689.0,0.0,124.66,108,1.0,1.0,1.0,0.0,3.0,Electricity,Office,15.375602121586935,4.833579846974801
621,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1922,1.0,1.0,82852.0,86.0,2101376.0,0.0,898003.0,1203410.0,0.0,70.17,93,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.558103402092685,4.26507138131118
622,NonResidential,Other,GREATER DUWAMISH,1953,1.0,2.0,76442.0,,3366528.0,0.0,1708662.0,1657937.0,0.0,99.96,62,0.0,1.0,1.0,0.0,2.0,Electricity,Other,15.029392801218206,4.6147243987929025
624,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1941,1.0,2.0,125519.0,,4999863.0,0.0,2666590.0,2333384.0,0.0,142.52,74,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.424921270028447,4.966474398310486
626,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1954,1.0,1.0,78814.0,87.0,620483.0,0.0,399918.0,220582.0,0.0,14.5,61,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,13.338255097637616,2.740840023925201
628,NonResidential,Distribution Center,GREATER DUWAMISH,1910,1.0,6.0,64800.0,29.0,2103276.0,0.0,2103363.0,0.0,0.0,14.66,105,0.0,1.0,0.0,0.0,1.0,Electricity,Distribution Center,14.559007162606308,2.751109690562657
630,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1904,1.0,4.0,66842.0,34.0,4618360.0,0.0,3686509.0,932005.0,0.0,75.2,111,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.345550438210267,4.333361462692601
638,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1926,1.0,7.0,144050.0,17.0,4329044.0,0.0,2898909.0,1430255.0,0.0,96.17,89,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.280857521380485,4.576462021851348
640,NonResidential,Large Office,GREATER DUWAMISH,1912,1.0,6.0,1380959.0,77.0,78272488.0,0.0,69444248.0,8831128.0,0.0,953.12,103,0.0,1.0,1.0,0.0,2.0,Electricity,Office,18.175706745454274,6.860789449701392
642,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1926,1.0,1.0,99084.0,64.0,1976920.0,0.0,1287437.0,689537.0,0.0,45.6,89,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.497051141819702,3.8416005411316
649,NonResidential,Small- and Mid-Sized Office,GREATER DUWAMISH,1930,1.0,4.0,76624.0,91.0,2660396.0,0.0,2438699.0,221798.0,0.0,28.78,85,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.79398591774179,3.393837027255863
651,NonResidential,Medical Office,LAKE UNION,2008,1.0,5.0,58901.0,24.0,13253979.0,0.0,9005710.0,4248643.0,0.0,288.43,7,0.0,1.0,1.0,0.0,2.0,Electricity,Medical and Care,16.399808442650748,5.66791347157529
657,NonResidential,Mixed Use Property,DOWNTOWN,2006,1.0,0.0,516407.0,19.0,48981052.0,0.0,29882718.0,19099575.0,0.0,1222.69,9,0.0,1.0,1.0,0.0,2.0,Electricity,Mixed Use Property,17.70694410782805,7.109626163020666
659,NonResidential,Large Office,DOWNTOWN,2005,1.0,42.0,1295457.0,96.0,58041572.0,1099052.0,56530281.0,414587.0,0.0,500.93,10,1.0,1.0,1.0,0.0,3.0,Electricity,Office,17.87667008761163,6.2184606677376815
661,NonResidential,Medical Office,EAST,1985,1.0,10.0,215923.0,48.0,17871658.0,1582184.0,16290151.0,0.0,0.0,235.69,30,1.0,1.0,0.0,0.0,2.0,Electricity,Medical and Care,16.698726719983757,5.466751268056719
673,NonResidential,Retail Store,DELRIDGE,2005,1.0,1.0,94713.0,79.0,5230553.0,0.0,4196627.0,1034099.0,0.0,84.18,10,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.470027757773456,4.444766664495067
675,NonResidential,Medical Office,EAST,2008,1.0,15.0,184475.0,60.0,55030192.0,21474092.0,33557492.0,0.0,0.0,1891.47,7,1.0,1.0,0.0,0.0,2.0,Electricity,Medical and Care,17.823392556207693,7.545638133138403
682,NonResidential,Other,DELRIDGE,2001,1.0,3.0,57236.0,,6171270.0,0.0,3276396.0,2895010.0,0.0,176.59,14,0.0,1.0,1.0,0.0,2.0,Electricity,Other,15.63541537142566,5.179477522666504
683,NonResidential,Other,SOUTHEAST,1994,1.0,1.0,102133.0,,21069722.0,0.0,12415487.0,8654752.0,0.0,546.2,21,0.0,1.0,1.0,0.0,2.0,Electricity,Other,16.863347639039944,6.3048143663083405
685,NonResidential,Large Office,DOWNTOWN,2008,1.0,14.0,237540.0,81.0,17812788.0,0.0,17708599.0,104922.0,0.0,129.02,7,0.0,1.0,1.0,0.0,2.0,Electricity,Office,16.69542724042293,4.867688284776323
689,NonResidential,Other,MAGNOLIA / QUEEN ANNE,1994,1.0,2.0,140000.0,,13480326.0,0.0,9165964.0,4314741.0,0.0,293.05,21,0.0,1.0,1.0,0.0,2.0,Electricity,Other,16.416741921314447,5.683749820905965
690,NonResidential,Large Office,DOWNTOWN,2001,1.0,23.0,454273.0,92.0,14991744.0,0.0,14992367.0,0.0,0.0,104.51,14,0.0,1.0,0.0,0.0,1.0,Electricity,Office,16.52301027424418,4.658805735154001
694,NonResidential,Large Office,GREATER DUWAMISH,2007,1.0,1.0,130550.0,20.0,7577723.0,0.0,7087782.0,490233.0,0.0,75.45,8,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.840723448678096,4.336636932375072
700,NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,2008,1.0,1.0,57176.0,32.0,12037792.0,0.0,7061628.0,4976456.0,0.0,313.53,7,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.303561675394576,5.751079461098359
701,NonResidential,Retail Store,MAGNOLIA / QUEEN ANNE,1978,1.0,1.0,50660.0,53.0,2394843.0,0.0,1754715.0,640201.0,0.0,46.23,37,0.0,1.0,1.0,0.0,2.0,Electricity,Store,14.688828651006357,3.8550292839080256
704,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2000,1.0,4.0,87051.0,1.0,25764716.0,0.0,25765784.0,0.0,0.0,179.62,15,0.0,1.0,0.0,0.0,1.0,Electricity,Office,17.06451655579126,5.196395376822653
705,NonResidential,Large Office,MAGNOLIA / QUEEN ANNE,2000,1.0,5.0,106449.0,51.0,7649110.0,0.0,7649428.0,0.0,0.0,53.32,15,0.0,1.0,0.0,0.0,1.0,Electricity,Office,15.850099989899585,3.9948924832504407
711,NonResidential,Non-Refrigerated Warehouse,DOWNTOWN,1912,1.0,5.0,154330.0,79.0,1250669.0,0.0,1250721.0,0.0,0.0,8.72,103,0.0,1.0,0.0,0.0,1.0,Electricity,Warehouse,14.039189965681793,2.2741856184723477
714,NonResidential,Large Office,DOWNTOWN,1911,1.0,5.0,160800.0,95.0,6669954.0,3054035.0,3616068.0,0.0,0.0,260.94,104,1.0,1.0,0.0,0.0,2.0,Electricity,Office,15.71312367124236,5.568115469901257
715,NonResidential,Large Office,DOWNTOWN,1910,1.0,6.0,112560.0,88.0,4368113.0,0.0,3592873.0,775389.0,0.0,66.23,105,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.289841894967406,4.208119576480946
716,NonResidential,Other,DOWNTOWN,1910,1.0,6.0,86204.0,,3165109.0,0.0,2104032.0,1061164.0,0.0,71.03,105,0.0,1.0,1.0,0.0,2.0,Electricity,Other,14.96769836809075,4.277082698901271
717,Nonresidential COS,Non-Refrigerated Warehouse,GREATER DUWAMISH,1985,1.0,2.0,145158.0,52.0,8691444.0,0.0,6844589.0,1847139.0,0.0,145.82,30,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.97784976650208,4.989207346682635
718,NonResidential,Large Office,GREATER DUWAMISH,1951,1.0,2.0,112896.0,71.0,9128267.0,0.0,8170506.0,958100.0,0.0,107.84,64,0.0,1.0,1.0,0.0,2.0,Electricity,Office,16.026886530303386,4.689878913915045
720,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1951,1.0,4.0,149881.0,89.0,2757588.0,0.0,1398780.0,1358866.0,0.0,81.92,64,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.829867305200915,4.417876287567579
722,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1951,1.0,3.0,98220.0,10.0,6583940.0,0.0,5641086.0,943088.0,0.0,89.41,64,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,15.70014406018103,4.504354880749275
725,NonResidential,Distribution Center,GREATER DUWAMISH,1961,1.0,1.0,73335.0,21.0,3408500.0,0.0,2222664.0,1185928.0,0.0,78.48,54,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,15.041783163169121,4.375505417683616
727,NonResidential,Distribution Center,GREATER DUWAMISH,1928,1.0,2.0,56876.0,,2210310.0,0.0,1418766.0,791603.0,0.0,51.93,87,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,14.608643787575145,3.9689702858698963
728,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1931,1.0,2.0,61200.0,11.0,5448687.0,0.0,2009446.0,3439325.0,0.0,196.67,84,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,15.510885403713406,5.286598973593838
729,NonResidential,Distribution Center,GREATER DUWAMISH,1987,1.0,1.0,111908.0,69.0,2255026.0,0.0,1640844.0,614250.0,0.0,44.06,28,0.0,1.0,1.0,0.0,2.0,Electricity,Distribution Center,14.628672504239697,3.8079949350040985
731,NonResidential,Mixed Use Property,GREATER DUWAMISH,1930,1.0,2.0,89893.0,,3660395.0,0.0,3660546.0,0.0,0.0,25.52,85,0.0,1.0,0.0,0.0,1.0,Electricity,Mixed Use Property,15.113081896246017,3.277899165317662
732,NonResidential,Retail Store,NORTHWEST,1970,1.0,1.0,106345.0,95.0,17109052.0,0.0,13302459.0,3807145.0,0.0,294.93,45,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.655118296586778,5.6901229398702355
735,NonResidential,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,1974,1.0,3.0,56259.0,,2204235.0,0.0,838298.0,1365971.0,0.0,78.39,41,0.0,1.0,1.0,0.0,2.0,NaturalGas,Warehouse,14.605891521562425,4.374372415737022
740,NonResidential,Small- and Mid-Sized Office,LAKE UNION,2000,1.0,2.0,51374.0,1.0,12704014.0,0.0,11518186.0,1186306.0,0.0,143.3,15,0.0,1.0,1.0,0.0,2.0,Electricity,Office,16.357428643198837,4.971894465779825
743,NonResidential,Other,LAKE UNION,1999,1.0,4.0,97366.0,,37276920.0,0.0,17857273.0,19420391.0,0.0,1155.9,16,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,17.433884953169105,7.053499293034843
749,NonResidential,Large Office,DOWNTOWN,1975,1.0,8.0,126370.0,65.0,9088373.0,0.0,8385608.0,703114.0,0.0,95.8,40,0.0,1.0,1.0,0.0,2.0,Electricity,Office,16.022506572265314,4.572646994282532
756,NonResidential,Retail Store,DOWNTOWN,1929,1.0,4.0,78920.0,67.0,10513817.0,0.0,8991952.0,1522238.0,0.0,143.53,86,0.0,1.0,1.0,0.0,2.0,Electricity,Store,16.16820094995871,4.97348709846075
757,NonResidential,Large Office,DOWNTOWN,1979,1.0,7.0,43983.0,94.0,5288304.0,0.0,5288523.0,618364.0,0.0,69.71,36,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.48100833661133,4.25858700561615
758,NonResidential,Other,DOWNTOWN,1999,1.0,0.0,507802.0,,48143224.0,0.0,48145216.0,0.0,0.0,335.63,16,0.0,1.0,0.0,0.0,1.0,Electricity,Other,17.689690980181684,5.818984404344884
760,NonResidential,Large Office,DOWNTOWN,1908,1.0,10.0,132998.0,87.0,5207349.0,1663608.0,3543888.0,0.0,0.0,153.12,107,1.0,1.0,0.0,0.0,2.0,Electricity,Office,15.465581647093666,5.037731519757957
762,NonResidential,Retail Store,DOWNTOWN,1924,1.0,3.0,77555.0,39.0,8063959.0,0.0,7735694.0,328587.0,0.0,71.38,91,0.0,1.0,1.0,0.0,2.0,Electricity,Store,15.902915308963523,4.281930018135596
764,NonResidential,Large Office,DOWNTOWN,1970,1.0,29.0,489182.0,50.0,32381836.0,0.0,32383179.0,0.0,0.0,225.75,45,0.0,1.0,0.0,0.0,1.0,Electricity,Office,17.29310823715549,5.423848088995246
768,NonResidential,Large Office,DOWNTOWN,1910,1.0,7.0,122356.0,69.0,6618215.0,0.0,6531777.0,86709.0,0.0,50.14,105,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.705336405190371,3.9345669698630408
773,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1924,1.0,4.0,63150.0,67.0,2982178.0,0.0,2659391.0,322897.0,0.0,35.69,91,0.0,1.0,1.0,0.0,2.0,Electricity,Office,14.908164799332916,3.6025042383671906
777,NonResidential,University,CENTRAL,1916,1.0,2.0,60122.0,,552729.0,0.0,552752.0,0.0,0.0,3.85,99,0.0,1.0,0.0,0.0,1.0,Electricity,Education,13.222624915342333,1.5789787049493917
778,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,1910,1.0,6.0,81300.0,84.0,4108523.0,0.0,3874637.0,234045.0,0.0,39.44,105,0.0,1.0,1.0,0.0,2.0,Electricity,Office,15.228574397884328,3.6998193941522706
784,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1960,1.0,1.0,73296.0,82.0,2265487.0,0.0,1160736.0,1104800.0,0.0,66.77,55,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.633300746231338,4.216119619148022
785,Nonresidential COS,Other,GREATER DUWAMISH,1944,1.0,4.0,102075.0,,14353034.0,0.0,12650228.0,1703329.0,0.0,178.65,71,0.0,1.0,1.0,0.0,2.0,Electricity,Other,16.479471976065142,5.191010513559528
786,NonResidential,Other,GREATER DUWAMISH,1985,1.0,1.0,66133.0,,5477570.0,0.0,5074397.0,403382.0,0.0,56.8,30,0.0,1.0,1.0,0.0,2.0,Electricity,Other,15.516172312485505,4.056988775678332
787,NonResidential,Non-Refrigerated Warehouse,GREATER DUWAMISH,1952,1.0,2.0,115668.0,,3033190.0,0.0,1730211.0,1303051.0,0.0,81.27,63,0.0,1.0,1.0,0.0,2.0,Electricity,Warehouse,14.925125758641125,4.410006521180839
790,NonResidential,Other,GREATER DUWAMISH,1969,1.0,1.0,54171.0,,1008645.0,0.0,314113.0,694545.0,0.0,39.08,46,0.0,1.0,1.0,0.0,2.0,NaturalGas,Other,13.82411939535791,3.6908774567766094
